CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKKPITTECH26-DEC-2024,1417.7500000,1417.3500000,1444.8000000,1417.3000000,1433.3000000,1433.3000000,1.0900000,2302.0000000,799200.0000000,1998.0000000,1146571040.0000000
FUTSTKLICI26-DEC-2024,903.6500000,900.0500000,904.3000000,888.2500000,891.0500000,891.0500000,-1.3900000,3863.0000000,1664625.0000000,2895.0000000,1490913446.2500000
FUTSTKBIOCON27-FEB-2025,333.6000000,337.9000000,351.0000000,337.3500000,349.7000000,349.7000000,4.8200000,186.0000000,257500.0000000,103.0000000,89079250.0000000
FUTSTKNMDC27-FEB-2025,216.1000000,214.5300000,216.5900000,212.5000000,215.1700000,215.1700000,-0.4300000,393.0000000,670500.0000000,149.0000000,143873145.0000000
FUTSTKJSL27-FEB-2025,736.9500000,727.8000000,727.8000000,727.4000000,727.4000000,738.9000000,0.2600000,20.0000000,2325.0000000,3.0000000,1691553.7500000
FUTSTKPEL26-DEC-2024,1087.1500000,1078.7500000,1093.4000000,1066.1500000,1089.4000000,1089.4000000,0.2000000,3232.0000000,3516000.0000000,4688.0000000,3807829575.0000000
FUTSTKMANAPPURAM30-JAN-2025,186.9209009,188.0000000,190.2500000,183.3800000,188.8909009,188.8909009,1.0500000,2382.0000000,348000.0000000,116.0000000,65612460.0000000
FUTSTKADANIPORTS30-JAN-2025,1199.2000000,1201.9500000,1209.6500000,1189.7000000,1191.7500000,1191.7500000,-0.6200000,52234.0000000,8679200.0000000,21698.0000000,10401364200.0000000
FUTSTKSONACOMS27-FEB-2025,591.4000000,595.0000000,600.6000000,590.0000000,599.7500000,599.7500000,1.4100000,107.0000000,25575.0000000,33.0000000,15138617.5000000
FUTSTKUNITDSPR26-DEC-2024,1547.3000000,1557.0500000,1569.0000000,1540.1000000,1563.4500000,1563.4500000,1.0400000,2523.0000000,2791950.0000000,7977.0000000,4342331997.5000000
FUTSTKYESBANK27-FEB-2025,20.2200000,20.1800000,20.2900000,20.0800000,20.1000000,20.1000000,-0.5900000,783.0000000,2730000.0000000,105.0000000,55089060.0000000
FUTSTKRAMCOCEM30-JAN-2025,1005.6500000,1006.0000000,1012.0000000,989.4000000,995.9000000,995.9000000,-0.9600000,5769.0000000,3209600.0000000,3776.0000000,3210292877.5000000
FUTSTKABB27-FEB-2025,7071.6500000,7071.6500000,7092.0000000,6940.0000000,6993.4000000,6993.4000000,-1.1000000,170.0000000,6375.0000000,51.0000000,44694393.7500000
FUTSTKBSOFT27-FEB-2025,582.2500000,579.8500000,593.0000000,578.4500000,585.0500000,585.0500000,0.4800000,197.0000000,113000.0000000,113.0000000,66343200.0000000
FUTSTKGLENMARK27-FEB-2025,1574.0000000,1558.0000000,1580.7000000,1552.7000000,1552.7500000,1552.7500000,-1.3500000,24.0000000,9750.0000000,30.0000000,15300853.7500000
FUTSTKZOMATO26-DEC-2024,273.5500000,273.8000000,276.3000000,268.6000000,274.9500000,274.9500000,0.5100000,13881.0000000,29714000.0000000,14857.0000000,8144107100.0000000
FUTIDXNIFTYNXT5028-FEB-2025,69747.8000000,0.0000000,0.0000000,0.0000000,,69702.8000000,-0.0600000,1.0000000,0.0000000,0.0000000,0.0000000
FUTSTKOFSS27-FEB-2025,12420.1000000,12366.0000000,12550.0000000,12260.0000000,12279.3500000,12279.3500000,-1.1300000,96.0000000,2850.0000000,57.0000000,35116985.0000000
FUTSTKSONACOMS30-JAN-2025,587.8500000,586.5000000,600.7500000,581.4000000,598.9500000,598.9500000,1.8800000,3750.0000000,1740650.0000000,2246.0000000,1029386310.0000000
FUTSTKIRB30-JAN-2025,55.5900000,55.7600000,56.0400000,54.6600000,54.8300000,54.8300000,-1.3600000,2498.0000000,16748500.0000000,1634.0000000,925728852.5000000
FUTSTKOBEROIRLTY27-FEB-2025,2268.2500000,2285.0000000,2337.0500000,2255.0000000,2312.3500000,2312.3500000,1.9400000,91.0000000,11200.0000000,32.0000000,25895537.5000000
FUTSTKPOONAWALLA26-DEC-2024,318.7000000,315.8000000,327.5500000,315.7000000,322.7500000,322.7500000,1.2700000,1724.0000000,5322950.0000000,3671.0000000,1721533887.5000000
FUTSTKMPHASIS27-FEB-2025,3014.2000000,3016.0000000,3016.0000000,2963.0000000,2973.9000000,2973.9000000,-1.3300000,78.0000000,7425.0000000,27.0000000,22235290.0000000
FUTSTKNCC30-JAN-2025,285.7500000,287.1500000,288.7500000,283.0000000,284.7500000,284.7500000,-0.3400000,3303.0000000,3029925.0000000,1707.0000000,865744002.5000000
FUTSTKINDHOTEL30-JAN-2025,866.7500000,863.4500000,879.1500000,858.4500000,869.6000000,869.6000000,0.3200000,12558.0000000,6806000.0000000,6806.0000000,5928582000.0000000
FUTSTKHAVELLS30-JAN-2025,1670.8500000,1684.5000000,1700.5500000,1669.5000000,1684.0000000,1684.0000000,0.7800000,13686.0000000,2160500.0000000,4321.0000000,3643762300.0000000
FUTSTKUNIONBANK26-DEC-2024,119.0800000,120.5000000,120.5000000,117.0900000,118.0700000,118.0700000,-0.8400000,1571.0000000,9881025.0000000,2233.0000000,1167688912.5000000
FUTSTKHINDUNILVR27-FEB-2025,2367.0000000,2367.7000000,2388.0000000,2367.0500000,2370.2500000,2370.2500000,0.1300000,695.0000000,54000.0000000,180.0000000,128383440.0000000
FUTSTKIGL30-JAN-2025,383.0000000,385.6000000,400.0000000,385.0000000,386.8500000,386.8500000,1.0000000,13599.0000000,22807125.0000000,16587.0000000,8942476537.5000000
FUTSTKNHPC30-JAN-2025,82.5700000,82.9100000,83.1100000,81.8000000,82.4800000,82.4800000,-0.1000000,5427.0000000,20275200.0000000,3168.0000000,1673931904.0000000
FUTSTKCANBK26-DEC-2024,101.1700000,100.8209009,101.4700000,99.9300000,100.7700000,100.7700000,-0.3900000,10805.0000000,82471500.0000000,12218.0000000,8306412907.5000000
FUTSTKPERSISTENT26-DEC-2024,6413.4500000,6399.5000000,6444.6500000,6285.0000000,6356.3500000,6356.3500000,-0.8900000,5589.0000000,576300.0000000,5763.0000000,3678052710.0000000
FUTSTKBSE27-FEB-2025,5621.1500000,5615.2500000,5627.8500000,5490.0000000,5532.5500000,5532.5500000,-1.5700000,213.0000000,6250.0000000,50.0000000,34624618.7500000
FUTSTKJUBLFOOD27-FEB-2025,698.9500000,701.0000000,712.2500000,700.4000000,710.1500000,710.1500000,1.6000000,55.0000000,52500.0000000,42.0000000,37118562.5000000
FUTSTKNYKAA26-DEC-2024,159.8200000,159.0000000,162.3900000,157.9500000,162.0700000,162.0700000,1.4000000,4570.0000000,10988750.0000000,3725.0000000,1767318745.0000000
FUTSTKABFRL30-JAN-2025,284.8000000,286.4500000,287.3000000,281.9500000,285.2500000,285.2500000,0.1500000,19223.0000000,15345200.0000000,5902.0000000,4380811110.0000000
FUTSTKLTIM30-JAN-2025,5769.0500000,5779.3000000,5814.4000000,5748.5000000,5770.6500000,5770.6500000,0.0200000,13895.0000000,894150.0000000,5961.0000000,5166980265.0000000
FUTSTKDELHIVERY30-JAN-2025,351.6000000,354.4500000,357.9000000,340.7000000,346.6500000,346.6500000,-1.4000000,4568.0000000,6389750.0000000,4190.0000000,2225677872.5000000
FUTSTKSHRIRAMFIN27-FEB-2025,2917.4000000,2905.5000000,2930.0000000,2896.0000000,2923.5000000,2923.5000000,0.2000000,295.0000000,4800.0000000,32.0000000,14011635.0000000
FUTSTKM&MFIN27-FEB-2025,261.1000000,261.0000000,263.2500000,258.9500000,259.8000000,259.8000000,-0.4900000,272.0000000,140000.0000000,70.0000000,36459400.0000000
FUTSTKLICI30-JAN-2025,905.5000000,902.1500000,906.1000000,892.1000000,893.6500000,893.6500000,-1.3000000,6851.0000000,2124625.0000000,3695.0000000,1904355035.0000000
FUTSTKPAGEIND30-JAN-2025,49030.5000000,49195.0000000,49409.2500000,48936.1500000,49126.2000000,49126.2000000,0.1900000,10348.0000000,60255.0000000,4017.0000000,2960149940.2500000
FUTSTKTATACHEM30-JAN-2025,1041.4500000,1051.1000000,1114.9000000,1038.7500000,1075.6500000,1075.6500000,3.2800000,9144.0000000,5794800.0000000,10536.0000000,6287477212.5000000
FUTSTKAMBUJACEM27-FEB-2025,559.4500000,555.0000000,556.7500000,549.7500000,550.6000000,550.6000000,-1.5800000,143.0000000,77400.0000000,86.0000000,42690915.0000000
FUTSTKHINDPETRO27-FEB-2025,409.3000000,412.2000000,422.4500000,411.5000000,417.3000000,417.3000000,1.9500000,476.0000000,192375.0000000,95.0000000,80396550.0000000
FUTSTKCROMPTON30-JAN-2025,393.4500000,392.0500000,399.3500000,388.7500000,397.8500000,397.8500000,1.1100000,12797.0000000,7250400.0000000,4028.0000000,2873789370.0000000
FUTSTKALKEM27-FEB-2025,5498.6000000,5494.1500000,5509.5000000,5490.0000000,5509.5000000,5471.8000000,-0.4800000,33.0000000,500.0000000,5.0000000,2748245.0000000
FUTSTKSONACOMS26-DEC-2024,584.2500000,584.2500000,597.0000000,581.5000000,595.0500000,595.0500000,1.8400000,1055.0000000,1329125.0000000,1715.0000000,780360713.7500000
FUTSTKTATACONSUM30-JAN-2025,906.7500000,906.3000000,917.4000000,902.8500000,911.8000000,911.8000000,0.5500000,29226.0000000,5318784.0000000,11664.0000000,4850947220.4900900
FUTSTKITC30-JAN-2025,474.9500000,476.0000000,480.6000000,473.5000000,479.2000000,479.2000000,0.8900000,46622.0000000,35953600.0000000,22471.0000000,17200756640.0000000
FUTSTKJSWENERGY26-DEC-2024,660.1500000,658.7000000,662.1000000,646.0000000,648.0500000,648.0500000,-1.8300000,963.0000000,1713000.0000000,2284.0000000,1116344925.0000000
FUTSTKRELIANCE30-JAN-2025,1232.3000000,1231.9500000,1242.0000000,1230.5500000,1232.3000000,1232.3000000,0.0000000,284639.0000000,52581500.0000000,105163.0000000,65030546150.0000000
FUTSTKASTRAL30-JAN-2025,1734.6500000,1742.0000000,1761.0000000,1699.4500000,1703.3500000,1703.3500000,-1.8000000,9294.0000000,2082358.0000000,5674.0000000,3594337463.3500000
FUTSTKIOC27-FEB-2025,139.5600000,140.0700000,141.3300000,139.8400000,140.1700000,140.1700000,0.4300000,647.0000000,1174875.0000000,241.0000000,164948306.2500000
FUTSTKDIXON27-FEB-2025,18269.7500000,18270.0000000,18350.6500000,18135.2500000,18159.7500000,18159.7500000,-0.6000000,567.0000000,7950.0000000,159.0000000,144857740.0000000
FUTSTKBANKINDIA27-FEB-2025,103.9100000,103.9100000,104.2000000,103.5000000,103.8600000,103.8600000,-0.0400000,146.0000000,352225.0000000,73.0000000,36546045.7500000
FUTSTKTATAELXSI27-FEB-2025,6982.5000000,7020.0000000,7102.9500000,6911.1000000,6931.8000000,6931.8000000,-0.7200000,120.0000000,4700.0000000,47.0000000,33061510.0000000
FUTSTKSRF30-JAN-2025,2300.1500000,2291.5500000,2313.9500000,2283.4000000,2291.9000000,2291.9000000,-0.3500000,13277.0000000,1562625.0000000,4167.0000000,3594629925.0000000
FUTSTKTATAPOWER26-DEC-2024,400.4500000,400.9000000,405.3500000,398.1000000,400.0500000,400.0500000,-0.0900000,18353.0000000,21805200.0000000,16152.0000000,8756458357.5000000
FUTSTKUNITDSPR27-FEB-2025,1564.0000000,1578.0000000,1588.6500000,1578.0000000,1585.0500000,1585.0500000,1.3400000,65.0000000,3850.0000000,11.0000000,6094777.5000000
FUTSTKABBOTINDIA26-DEC-2024,28524.5000000,28374.9000000,28572.5000000,28226.7500000,28506.0500000,28506.0500000,-0.0600000,750.0000000,29400.0000000,1470.0000000,836088619.0000000
FUTSTKINFY30-JAN-2025,1938.8000000,1943.7500000,1957.2500000,1919.0000000,1926.3000000,1926.3000000,-0.6400000,88965.0000000,13622000.0000000,34055.0000000,26416588400.0000000
FUTSTKCOROMANDEL27-FEB-2025,1885.4500000,1872.7000000,1882.8000000,1869.0000000,1873.5000000,1873.5000000,-0.6300000,30.0000000,1400.0000000,4.0000000,2625875.0000000
FUTSTKGNFC26-DEC-2024,582.5500000,580.1500000,598.1000000,580.1500000,583.3000000,583.3000000,0.1200000,1435.0000000,2225600.0000000,1712.0000000,1310756395.0000000
FUTSTKBAJAJ-AUTO26-DEC-2024,8758.4000000,8750.0000000,8845.0000000,8742.4000000,8773.7500000,8773.7500000,0.1700000,11447.0000000,1009800.0000000,13464.0000000,8874334863.7500000
FUTSTKKPITTECH27-FEB-2025,1435.5000000,1440.0000000,1461.5000000,1440.0000000,1458.0000000,1450.6000000,1.0500000,156.0000000,5200.0000000,13.0000000,7567680.0000000
FUTSTKABBOTINDIA27-FEB-2025,28974.8000000,28750.0000000,28915.0000000,28750.0000000,28915.0000000,28915.0000000,-0.2000000,24.0000000,80.0000000,4.0000000,2308461.0000000
FUTSTKPEL30-JAN-2025,1093.7000000,1093.6500000,1099.6500000,1073.8000000,1095.5000000,1095.5000000,0.1600000,10301.0000000,3481500.0000000,4642.0000000,3795431362.5000000
FUTSTKCGPOWER26-DEC-2024,726.7000000,720.9500000,725.2500000,710.0000000,713.9000000,713.9000000,-1.7600000,1502.0000000,1527575.0000000,2107.0000000,1096605855.0000000
FUTSTKPIDILITIND30-JAN-2025,2977.3500000,2986.0000000,3010.7500000,2978.0000000,2995.7000000,2995.7000000,0.6100000,9147.0000000,920750.0000000,3683.0000000,2760355800.0000000
FUTSTKGUJGASLTD30-JAN-2025,499.2000000,498.5500000,512.7500000,496.5500000,509.2500000,509.2500000,2.0100000,4169.0000000,2888750.0000000,2311.0000000,1466015500.0000000
FUTSTKSAIL27-FEB-2025,122.6900000,122.1400000,122.7600000,119.6900000,120.6800000,120.6800000,-1.6300000,1061.0000000,1196000.0000000,299.0000000,144918480.0000000
FUTSTKKALYANKJIL30-JAN-2025,729.8000000,718.7000000,733.5000000,717.5000000,724.7000000,724.7000000,-0.6900000,6846.0000000,2669100.0000000,3444.0000000,1930089527.5000000
FUTSTKSJVN30-JAN-2025,108.9900000,110.0000000,111.4600000,108.6200000,109.6900000,109.6900000,0.6400000,2001.0000000,6251175.0000000,1323.0000000,688038765.7500000
FUTSTKJKCEMENT30-JAN-2025,4617.7000000,4675.0000000,4677.2500000,4582.3000000,4595.5500000,4595.5500000,-0.4700000,5856.0000000,350625.0000000,2805.0000000,1623588525.0000000
FUTSTKTCS30-JAN-2025,4169.0000000,4171.0000000,4216.9500000,4163.2500000,4184.9500000,4184.9500000,0.3800000,43183.0000000,3625650.0000000,20718.0000000,15179826322.5000000
FUTSTKCONCOR27-FEB-2025,783.1500000,786.7500000,794.0500000,781.0000000,782.3000000,782.3000000,-0.1000000,468.0000000,314000.0000000,314.0000000,246687400.0000000
FUTSTKKALYANKJIL27-FEB-2025,732.8500000,731.5000000,731.5000000,731.5000000,731.5000000,731.5000000,-0.1800000,46.0000000,775.0000000,1.0000000,566912.5000000
FUTSTKBAJAJ-AUTO27-FEB-2025,8872.3500000,8896.6500000,8952.1500000,8865.1500000,8893.4500000,8893.4500000,0.2300000,398.0000000,7875.0000000,105.0000000,70157381.2500000
FUTSTKSJVN27-FEB-2025,108.7400000,109.2300000,110.9400000,108.4000000,109.7000000,109.7000000,0.8800000,140.0000000,151200.0000000,32.0000000,16643292.7500000
FUTSTKSBILIFE30-JAN-2025,1413.2500000,1416.7500000,1424.1500000,1395.3500000,1397.5000000,1397.5000000,-1.1100000,30123.0000000,4470000.0000000,11920.0000000,6312480206.2500000
FUTSTKNAVINFLUOR27-FEB-2025,3356.3000000,3386.6500000,3466.0000000,3384.0000000,3429.7000000,3417.9000000,1.8300000,43.0000000,2100.0000000,12.0000000,7161385.0000000
FUTSTKKPITTECH30-JAN-2025,1426.6500000,1432.0000000,1455.6500000,1426.0000000,1442.8000000,1442.8000000,1.1300000,3152.0000000,882400.0000000,2206.0000000,1275101520.0000000
FUTSTKCONCOR26-DEC-2024,776.0000000,771.5500000,785.3000000,771.5500000,775.0500000,775.0500000,-0.1200000,8032.0000000,4893000.0000000,4893.0000000,3811655800.0000000
FUTSTKJKCEMENT26-DEC-2024,4585.1500000,4591.2500000,4640.6500000,4550.1000000,4563.1500000,4563.1500000,-0.4700000,1482.0000000,305750.0000000,2446.0000000,1405792018.7500000
FUTSTKHINDCOPPER30-JAN-2025,274.7500000,277.1000000,288.7500000,277.1000000,282.8000000,282.8000000,2.9200000,1037.0000000,296800.0000000,112.0000000,84621522.5000000
FUTSTKTITAN30-JAN-2025,3412.9500000,3412.8000000,3442.6500000,3365.0500000,3376.3500000,3376.3500000,-1.0700000,38788.0000000,2401175.0000000,13721.0000000,8167872160.0000000
FUTSTKLT30-JAN-2025,3669.3000000,3679.6500000,3702.0000000,3658.6000000,3667.6000000,3667.6000000,-0.0400000,90189.0000000,4766100.0000000,31774.0000000,17539944247.5000000
FUTSTKUPL26-DEC-2024,509.6500000,509.3000000,512.7000000,501.9000000,504.7500000,504.7500000,-0.9600000,5219.0000000,10670625.0000000,7875.0000000,5404189318.0000000
FUTSTKNTPC30-JAN-2025,336.3500000,338.0000000,339.5000000,334.2000000,337.2500000,337.2500000,0.2600000,67645.0000000,32014500.0000000,21343.0000000,10792252800.0000000
FUTSTKADANIGREEN27-FEB-2025,1044.9000000,1044.9000000,1070.0000000,1037.0000000,1044.0000000,1044.0000000,-0.0800000,295.0000000,30750.0000000,82.0000000,32413425.0000000
FUTSTKHDFCLIFE27-FEB-2025,630.9000000,630.1000000,636.5000000,627.9000000,631.8000000,631.8000000,0.1400000,374.0000000,37400.0000000,34.0000000,23680195.0000000
FUTSTKADANIPORTS27-FEB-2025,1207.2000000,1207.5500000,1217.4500000,1197.5000000,1200.2500000,1200.2500000,-0.5700000,1120.0000000,167600.0000000,419.0000000,202076520.0000000
FUTSTKAPOLLOTYRE30-JAN-2025,518.2500000,519.2500000,526.0000000,518.0000000,522.8000000,522.8000000,0.8700000,7086.0000000,8032500.0000000,4725.0000000,4196150715.0000000
FUTSTKDIVISLAB30-JAN-2025,5897.0500000,5921.3000000,5934.9000000,5805.5500000,5826.0500000,5826.0500000,-1.2000000,28873.0000000,1053100.0000000,10531.0000000,6176269210.0000000
FUTSTKTATACONSUM26-DEC-2024,901.3000000,901.7000000,912.5500000,896.4500000,906.3500000,906.3500000,0.5600000,6147.0000000,5111304.0000000,11209.0000000,4639965140.4900900
FUTSTKSUNPHARMA30-JAN-2025,1829.2500000,1833.7000000,1843.6500000,1819.2500000,1833.8500000,1833.8500000,0.2500000,38723.0000000,4200350.0000000,12001.0000000,7714440860.0000000
FUTSTKLICHSGFIN27-FEB-2025,591.4500000,596.5000000,600.0000000,592.8000000,593.3500000,593.3500000,0.3200000,427.0000000,105000.0000000,105.0000000,62578050.0000000
FUTSTKDEEPAKNTR27-FEB-2025,2626.6500000,2599.8000000,2659.6000000,2599.8000000,2618.4500000,2618.4500000,-0.3100000,99.0000000,9900.0000000,33.0000000,26180490.0000000
FUTIDXBANKNIFTY29-JAN-2025,51759.5500000,51765.2000000,51800.0000000,51589.0500000,51727.9500000,51727.9500000,-0.0600000,134266.0000000,1314675.0000000,87645.0000000,67948792314.7500000
FUTSTKCGPOWER27-FEB-2025,736.5500000,734.3000000,734.3500000,721.0000000,724.0500000,724.0500000,-1.6900000,82.0000000,55825.0000000,77.0000000,40566650.0000000
FUTSTKTATAELXSI26-DEC-2024,6916.0000000,6940.0000000,7008.0000000,6832.2500000,6865.7500000,6865.7500000,-0.7200000,3828.0000000,181600.0000000,1816.0000000,1260059035.0000000
FUTSTKLAURUSLABS30-JAN-2025,569.8500000,567.8500000,578.1000000,565.7500000,570.9000000,570.9000000,0.1800000,9355.0000000,8595200.0000000,5056.0000000,4935823605.0000000
FUTSTKTATAMOTORS30-JAN-2025,726.5000000,727.0000000,749.3500000,726.7000000,740.9000000,740.9000000,1.9800000,148442.0000000,32651300.0000000,59366.0000000,24202612802.5000000
FUTSTKPNB26-DEC-2024,101.5400000,101.8100000,102.3000000,100.9200000,101.8100000,101.8100000,0.2600000,6796.0000000,69912000.0000000,8739.0000000,7106260640.0000000
FUTSTKDLF27-FEB-2025,853.9000000,851.1000000,862.1000000,846.4500000,852.4500000,852.4500000,-0.1600000,304.0000000,70950.0000000,86.0000000,60727342.5000000
FUTSTKBIOCON30-JAN-2025,332.2500000,336.2500000,350.0000000,335.0000000,347.2500000,347.2500000,4.5100000,9379.0000000,17355000.0000000,6942.0000000,5959862625.0000000
FUTSTKAPLAPOLLO26-DEC-2024,1545.1000000,1540.0000000,1544.6000000,1516.1500000,1520.1500000,1520.1500000,-1.6100000,1966.0000000,738500.0000000,2110.0000000,1126575082.5000000
FUTSTKGLENMARK30-JAN-2025,1562.3500000,1565.5500000,1573.9000000,1540.1500000,1546.7000000,1546.7000000,-1.0000000,6004.0000000,1645800.0000000,5064.0000000,2561797810.0000000
FUTSTKGRANULES26-DEC-2024,589.8500000,594.3000000,609.7000000,589.6500000,598.7500000,598.7500000,1.5000000,11639.0000000,3211000.0000000,3211.0000000,1945561050.0000000
FUTSTKLALPATHLAB27-FEB-2025,2968.5500000,2934.3500000,2967.0000000,2931.1500000,2945.0000000,2945.0000000,-0.7900000,57.0000000,1950.0000000,13.0000000,5756272.5000000
FUTSTKPOWERGRID27-FEB-2025,315.7500000,314.2500000,317.5000000,310.2000000,311.2500000,311.2500000,-1.4200000,406.0000000,295200.0000000,164.0000000,92800980.0000000
FUTSTKGMRAIRPORT27-FEB-2025,80.5300000,80.2000000,81.6000000,79.9000000,80.3800000,80.3800000,-0.1800000,612.0000000,1580625.0000000,281.0000000,127370475.0000000
FUTSTKINDIAMART30-JAN-2025,2265.4500000,2319.6000000,2319.6000000,2252.5000000,2259.9000000,2259.9000000,-0.2400000,2728.0000000,477000.0000000,1590.0000000,1082334000.0000000
FUTSTKUBL30-JAN-2025,1981.7500000,1985.0000000,2044.7500000,1957.1000000,2033.3000000,2033.3000000,2.6000000,3356.0000000,926400.0000000,2316.0000000,1872809680.0000000
FUTSTKTATASTEEL26-DEC-2024,142.0300000,141.4500000,141.5900000,139.2000000,140.6500000,140.6500000,-0.9700000,12767.0000000,100749000.0000000,18318.0000000,14138251050.0000000
FUTSTKPFC27-FEB-2025,459.9000000,459.9000000,462.5000000,454.4500000,456.1000000,456.1000000,-0.8200000,1073.0000000,822900.0000000,633.0000000,377352300.0000000
FUTSTKBPCL27-FEB-2025,293.1000000,293.0000000,298.9000000,292.5500000,296.0000000,296.0000000,0.9800000,347.0000000,126000.0000000,70.0000000,37270350.0000000
FUTSTKMETROPOLIS30-JAN-2025,2037.7500000,2029.2000000,2050.0500000,2021.0000000,2029.5000000,2029.5000000,-0.4000000,3370.0000000,701600.0000000,1754.0000000,1429987160.0000000
FUTSTKTORNTPHARM26-DEC-2024,3413.8000000,3405.5500000,3414.0000000,3364.0500000,3399.9000000,3399.9000000,-0.4000000,1090.0000000,724000.0000000,2896.0000000,2457147512.5000000
FUTIDXMIDCPNIFTY24-FEB-2025,12872.7000000,12842.0000000,12930.0500000,12799.9500000,12924.4000000,12904.2500000,0.2400000,101.0000000,1920.0000000,16.0000000,24686442.0000000
FUTSTKINDIAMART27-FEB-2025,2281.0000000,2297.5000000,2307.9500000,2272.3500000,2275.1500000,2275.1500000,-0.2500000,89.0000000,10200.0000000,34.0000000,23323725.0000000
FUTSTKANGELONE30-JAN-2025,2878.7500000,2878.7500000,2962.0000000,2875.5500000,2915.0000000,2915.0000000,1.2500000,7711.0000000,895600.0000000,4478.0000000,2611245400.0000000
FUTSTKMOTHERSON30-JAN-2025,157.4600000,158.0500000,159.0200000,156.1900000,158.0800000,158.0800000,0.3900000,23510.0000000,34108400.0000000,9608.0000000,5392001067.0000000
FUTSTKHINDALCO27-FEB-2025,644.0500000,642.2500000,646.0000000,635.5000000,637.7000000,637.7000000,-0.9800000,224.0000000,74200.0000000,53.0000000,47430040.0000000
FUTSTKJSWSTEEL30-JAN-2025,944.7000000,940.0000000,944.8000000,926.4000000,929.9000000,929.9000000,-1.5600000,41128.0000000,13227300.0000000,19596.0000000,12362187903.7500000
FUTSTKINDIANB27-FEB-2025,544.2000000,547.9000000,549.0000000,541.8000000,545.6000000,547.7000000,0.6400000,33.0000000,8550.0000000,9.0000000,4658467.5000000
FUTSTKSRF27-FEB-2025,2310.7500000,2309.8000000,2325.2000000,2302.9500000,2309.2000000,2309.2000000,-0.0600000,92.0000000,14250.0000000,38.0000000,32998200.0000000
FUTSTKSUNPHARMA27-FEB-2025,1836.9000000,1839.5500000,1849.0000000,1837.5000000,1840.5000000,1840.9500000,0.2200000,94.0000000,15400.0000000,44.0000000,28390722.5000000
FUTSTKDEEPAKNTR30-JAN-2025,2605.4000000,2645.3000000,2645.3000000,2582.0000000,2607.9000000,2607.9000000,0.0900000,4949.0000000,729900.0000000,2433.0000000,1909205145.0000000
FUTSTKALKEM30-JAN-2025,5507.0500000,5507.7000000,5522.5000000,5439.9500000,5450.7000000,5450.7000000,-1.0200000,8033.0000000,286800.0000000,2868.0000000,1570454840.0000000
FUTSTKNAUKRI30-JAN-2025,8695.2500000,8849.5000000,8849.5000000,8591.1000000,8717.9000000,8717.9000000,0.2600000,13483.0000000,396600.0000000,5288.0000000,3436056948.7500000
FUTSTKMOTHERSON26-DEC-2024,156.4800000,156.1100000,157.9300000,155.1800000,157.0700000,157.0700000,0.3700000,11582.0000000,37225300.0000000,10486.0000000,5845358858.0000000
FUTSTKADANIGREEN30-JAN-2025,1041.1500000,1047.6500000,1068.8000000,1026.0000000,1039.1000000,1039.1000000,-0.1900000,17558.0000000,3783375.0000000,10089.0000000,3952324275.0000000
FUTIDXBANKNIFTY26-FEB-2025,52112.9500000,52160.1500000,52170.0000000,51963.4000000,52108.5500000,52108.5500000,0.0000000,5875.0000000,71160.0000000,2372.0000000,3704576422.5000000
FUTIDXFINNIFTY28-JAN-2025,23983.5500000,24040.8500000,24086.0000000,23906.0000000,23969.8000000,23969.8000000,-0.0500000,595.0000000,15900.0000000,636.0000000,381296598.7500000
FUTSTKMAXHEALTH30-JAN-2025,1150.9500000,1151.6000000,1161.4000000,1141.4500000,1148.8000000,1148.8000000,-0.1800000,6058.0000000,1685250.0000000,3210.0000000,1940962485.0000000
FUTSTKASHOKLEY27-FEB-2025,219.0500000,219.7400000,222.1000000,218.4900000,219.6600000,219.6600000,0.2700000,398.0000000,325000.0000000,130.0000000,71621475.0000000
FUTSTKTATAPOWER30-JAN-2025,403.2500000,404.7500000,408.1000000,401.0000000,402.7500000,402.7500000,-0.1200000,45474.0000000,23176800.0000000,17168.0000000,9370806300.0000000
FUTSTKNMDC26-DEC-2024,213.8300000,214.1000000,214.6200000,209.6409009,212.3800000,212.3800000,-0.6700000,4807.0000000,25915500.0000000,5759.0000000,5488704360.0000000
FUTSTKITC26-DEC-2024,473.6500000,473.0500000,479.5500000,471.9500000,478.2000000,478.2000000,0.9600000,17755.0000000,38220800.0000000,23888.0000000,18240104160.0000000
FUTSTKGODREJCP26-DEC-2024,1071.9000000,1076.6500000,1081.7000000,1072.9000000,1079.1000000,1079.1000000,0.6700000,3943.0000000,3844500.0000000,7689.0000000,4145633025.0000000
FUTSTKMRF27-FEB-2025,131946.3500000,132075.4000000,132800.0000000,131872.8000000,132442.0000000,132442.0000000,0.3700000,46.0000000,85.0000000,17.0000000,11241079.2500000
FUTSTKVBL27-FEB-2025,634.2500000,632.9000000,637.0500000,632.9000000,636.5500000,636.5500000,0.3600000,59.0000000,2625.0000000,3.0000000,1667706.2500000
FUTSTKVOLTAS27-FEB-2025,1716.3500000,1700.0000000,1723.7500000,1686.8000000,1689.8500000,1689.8500000,-1.5400000,107.0000000,18900.0000000,63.0000000,32322750.0000000
